"V1","V2","I1","I2","V"
4.0,4.5,0.00288,0.0001249,4.094
4.00333333333,4.5,0.0028,0.0001249,4.114
4.00666666667,4.5,0.00278,0.0001248,4.114
4.01,4.5,0.00278,0.0001249,4.114
4.01333333333,4.5,0.00277,0.0001247,4.114
4.01666666667,4.5,0.00275,0.000125,4.114
4.02,4.5,0.00274,0.0001252,4.114
4.02333333333,4.5,0.00274,0.0001249,4.114
4.02666666667,4.5,0.00272,0.0001249,4.114
4.03,4.5,0.00272,0.0001249,4.114
4.03333333333,4.5,0.00271,0.0001249,4.114
4.03666666667,4.5,0.00269,0.0001249,4.114
4.04,4.5,0.00268,0.0001252,4.114
4.04333333333,4.5,0.00268,0.0001251,4.114
4.04666666667,4.5,0.00266,0.0001251,4.114
4.05,4.5,0.00265,0.000125,4.114
4.05333333333,4.5,0.00265,0.0001248,4.114
4.05666666667,4.5,0.00263,0.0001251,4.114
4.06,4.5,0.00262,0.0001251,4.114
4.06333333333,4.5,0.00262,0.0001252,4.114
4.06666666667,4.5,0.0026,0.000125,4.114
4.07,4.5,0.00259,0.0001251,4.114
4.07333333333,4.5,0.00259,0.000125,4.114
4.07666666667,4.5,0.00257,0.0001249,4.114
4.08,4.5,0.00256,0.0001248,4.114
4.08333333333,4.5,0.00256,0.0001248,4.114
4.08666666667,4.5,0.00254,0.0001249,4.114
4.09,4.5,0.00253,0.000125,4.114
4.09333333333,4.5,0.00253,0.0001249,4.114
4.09666666667,4.5,0.00251,0.0001248,4.114
4.1,4.5,0.0025,0.0001247,4.114
4.10333333333,4.5,0.0025,0.0001249,4.114
4.10666666667,4.5,0.00248,0.000125,4.114
4.11,4.5,0.00248,0.0001249,4.114
4.11333333333,4.5,0.00247,0.0001248,4.114
4.11666666667,4.5,0.00245,0.0001247,4.114
4.12,4.5,0.00245,0.0001248,4.114
4.12333333333,4.5,0.00244,0.0001248,4.114
4.12666666667,4.5,0.00242,0.0001249,4.114
4.13,4.5,0.00241,0.0001249,4.114
4.13333333333,4.5,0.00241,0.0001249,4.114
4.13666666667,4.5,0.00239,0.0001249,4.114
4.14,4.5,0.00239,0.0001248,4.114
4.14333333333,4.5,0.00238,0.0001248,4.114
4.14666666667,4.5,0.00236,0.0001247,4.114
4.15,4.5,0.00236,0.0001248,4.114
4.15333333333,4.5,0.00235,0.0001248,4.114
4.15666666667,4.5,0.00233,0.0001248,4.114
4.16,4.5,0.00233,0.0001248,4.114
4.16333333333,4.5,0.00232,0.0001249,4.114
4.16666666667,4.5,0.0023,0.0001247,4.114
4.17,4.5,0.00229,0.0001249,4.114
4.17333333333,4.5,0.00229,0.0001248,4.114
4.17666666667,4.5,0.00227,0.0001246,4.114
4.18,4.5,0.00226,0.0001249,4.114
4.18333333333,4.5,0.00226,0.0001248,4.114
4.18666666667,4.5,0.00224,0.0001248,4.114
4.19,4.5,0.00224,0.0001248,4.114
4.19333333333,4.5,0.00223,0.0001248,4.114
4.19666666667,4.5,0.00221,0.0001247,4.114
4.2,4.5,0.0022,0.0001248,4.114
4.20333333333,4.5,0.0022,0.0001247,4.114
4.20666666667,4.5,0.00218,0.0001246,4.114
4.21,4.5,0.00218,0.0001247,4.114
4.21333333333,4.5,0.00217,0.0001248,4.114
4.21666666667,4.5,0.00215,0.0001247,4.114
4.22,4.5,0.00215,0.0001246,4.114
4.22333333333,4.5,0.00214,0.0001246,4.114
4.22666666667,4.5,0.00213,0.0001249,4.114
4.23,4.5,0.00212,0.000125,4.114
4.23333333333,4.5,0.00211,0.0001247,4.114
4.23666666667,4.5,0.00209,0.0001249,4.114
4.24,4.5,0.00209,0.0001249,4.114
4.24333333333,4.5,0.00208,0.0001249,4.114
4.24666666667,4.5,0.00207,0.0001249,4.114
4.25,4.5,0.00206,0.0001249,4.114
4.25333333333,4.5,0.00205,0.0001248,4.114
4.25666666667,4.5,0.00204,0.0001246,4.114
4.26,4.5,0.00203,0.0001246,4.114
4.26333333333,4.5,0.00202,0.0001247,4.114
4.26666666667,4.5,0.00201,0.0001248,4.114
4.27,4.5,0.002,0.0001246,4.114
4.27333333333,4.5,0.00199,0.0001245,4.114
4.27666666667,4.5,0.00198,0.0001245,4.114
4.28,4.5,0.00197,0.0001248,4.114
4.28333333333,4.5,0.00196,0.0001248,4.38
4.28666666667,4.5,0.00195,0.0001248,4.114
4.29,4.5,0.00194,0.0001246,4.385
4.29333333333,4.5,0.00193,0.0001248,4.114
4.29666666667,4.5,0.00192,0.0001249,4.395
4.3,4.5,0.00191,0.0001249,4.114
4.30333333333,4.5,0.0019,0.0001248,4.4
4.30666666667,4.5,0.00189,0.0001248,4.114
4.31,4.5,0.00188,0.0001248,4.405
4.31333333333,4.5,0.00187,0.0001249,4.114
4.31666666667,4.5,0.00186,0.0001249,4.41
4.32,4.5,0.00185,0.0001249,4.114
4.32333333333,4.5,0.00185,0.0001249,4.415
4.32666666667,4.5,0.00183,0.0001248,4.114
4.33,4.5,0.00182,0.0001247,4.425
4.33333333333,4.5,0.00182,0.0001249,4.114
4.33666666667,4.5,0.0018,0.0001249,4.43
4.34,4.5,0.00179,0.0001248,4.114
4.34333333333,4.5,0.00179,0.0001247,4.435
4.34666666667,4.5,0.00177,0.0001249,4.114
4.35,4.5,0.00176,0.0001249,4.44
4.35333333333,4.5,0.00176,0.0001247,4.114
4.35666666667,4.5,0.00174,0.0001249,4.45
4.36,4.5,0.00174,0.0001249,4.114
4.36333333333,4.5,0.00173,0.0001249,4.45
4.36666666667,4.5,0.00171,0.0001248,4.114
4.37,4.5,0.00171,0.0001247,4.46
4.37333333333,4.5,0.0017,0.0001246,4.114
4.37666666667,4.5,0.00168,0.0001249,4.465
4.38,4.5,0.00168,0.0001249,4.114
4.38333333333,4.5,0.00167,0.0001249,4.47
4.38666666667,4.5,0.00166,0.0001248,4.114
4.39,4.5,0.00165,0.0001249,4.48
4.39333333333,4.5,0.00164,0.0001249,4.114
4.39666666667,4.5,0.00163,0.0001248,4.485
4.4,4.5,0.00162,0.0001248,4.114
4.40333333333,4.5,0.00161,0.0001249,4.49
4.40666666667,4.5,0.0016,0.0001248,4.114
4.41,4.5,0.00159,0.0001247,4.495
4.41333333333,4.5,0.00158,0.0001248,4.114
4.41666666667,4.5,0.00157,0.0001248,4.5
4.42,4.5,0.00156,0.0001248,4.114
4.42333333333,4.5,0.00155,0.0001248,4.505
4.42666666667,4.5,0.00154,0.0001247,4.114
4.43,4.5,0.00153,0.0001249,4.515
4.43333333333,4.5,0.00153,0.0001248,4.114
4.43666666667,4.5,0.00151,0.0001248,4.52
4.44,4.5,0.0015,0.0001248,4.114
4.44333333333,4.5,0.0015,0.0001248,4.525
4.44666666667,4.5,0.00148,0.000125,4.114
4.45,4.5,0.00148,0.000125,4.53
4.45333333333,4.5,0.00147,0.0001249,4.114
4.45666666667,4.5,0.00145,0.0001249,4.54
4.46,4.5,0.00145,0.0001249,4.114
4.46333333333,4.5,0.00144,0.000125,4.545
4.46666666667,4.5,0.00143,0.000125,4.114
4.47,4.5,0.00142,0.0001249,4.55
4.47333333333,4.5,0.00141,0.000125,4.114
4.47666666667,4.5,0.0014,0.000125,4.56
4.48,4.5,0.00139,0.000125,4.114
4.48333333333,4.5,0.00138,0.000125,4.56
4.48666666667,4.5,0.00137,0.000125,4.114
4.49,4.5,0.00136,0.000125,4.57
4.49333333333,4.5,0.00135,0.0001251,4.114
4.49666666667,4.5,0.00134,0.000125,4.575
4.5,4.5,0.00133,0.0001251,4.114
4.50333333333,4.5,0.00133,0.000125,4.58
4.50666666667,4.5,0.00131,0.000125,4.114
4.51,4.5,0.0013,0.0001249,4.585
4.51333333333,4.5,0.0013,0.000125,4.114
4.51666666667,4.5,0.00128,0.0001248,4.595
4.52,4.5,0.00128,0.000125,4.114
4.52333333333,4.5,0.00127,0.0001251,4.6
4.52666666667,4.5,0.00125,0.0001251,4.114
4.53,4.5,0.00125,0.0001252,4.605
4.53333333333,4.5,0.00124,0.0001251,4.114
4.53666666667,4.5,0.00122,0.0001252,4.61
4.54,4.5,0.00122,0.0001249,4.114
4.54333333333,4.5,0.00121,0.0001249,4.615
4.54666666667,4.5,0.0012,0.000125,4.114
4.55,4.5,0.00119,0.0001248,4.625
4.55333333333,4.5,0.00118,0.0001247,4.114
4.55666666667,4.5,0.00117,0.0001247,4.63
4.56,4.5,0.00116,0.0001246,4.114
4.56333333333,4.5,0.00116,0.0001246,4.635
4.56666666667,4.5,0.00114,0.0001248,4.114
4.57,4.5,0.00113,0.0001247,4.64
4.57333333333,4.5,0.00113,0.0001246,4.114
4.57666666667,4.5,0.00111,0.0001246,4.65
4.58,4.5,0.00111,0.0001246,4.114
4.58333333333,4.5,0.0011,0.0001247,4.65
4.58666666667,4.5,0.00109,0.0001247,4.114
4.59,4.5,0.00108,0.0001246,4.66
4.59333333333,4.5,0.00107,0.0001248,4.114
4.59666666667,4.5,0.00106,0.0001247,4.665
4.6,4.5,0.00105,0.0001247,4.114
4.60333333333,4.5,0.00105,0.0001246,4.67
4.60666666667,4.5,0.00103,0.0001246,4.114
4.61,4.5,0.00101,0.0001244,4.675
4.61333333333,4.5,0.00101,0.0001246,4.114
4.61666666667,4.5,0.000972,0.0001246,4.68
4.62,4.5,0.000965,0.0001247,4.114
4.62333333333,4.5,0.000959,0.0001246,4.685
4.62666666667,4.5,0.000945,0.0001247,4.114
4.63,4.5,0.000938,0.0001247,4.69
4.63333333333,4.5,0.000931,0.0001247,4.114
4.63666666667,4.5,0.000917,0.0001247,4.7
4.64,4.5,0.000911,0.0001246,4.114
4.64333333333,4.5,0.000904,0.0001245,4.705
4.64666666667,4.5,0.00089,0.0001246,4.114
4.65,4.5,0.000883,0.0001245,4.71
4.65333333333,4.5,0.000876,0.0001245,4.114
4.65666666667,4.5,0.000862,0.0001245,4.72
4.66,4.5,0.000855,0.0001246,4.114
4.66333333333,4.5,0.000849,0.0001244,4.72
4.66666666667,4.5,0.000835,0.0001246,4.114
4.67,4.5,0.000829,0.0001246,4.73
4.67333333333,4.5,0.000822,0.0001247,4.114
4.67666666667,4.5,0.000808,0.0001245,4.735
4.68,4.5,0.000801,0.0001245,4.114
4.68333333333,4.5,0.000794,0.0001245,4.74
4.68666666667,4.5,0.00078,0.0001247,4.114
4.69,4.5,0.000774,0.0001246,4.75
4.69333333333,4.5,0.000767,0.0001245,4.114
4.69666666667,4.5,0.000753,0.0001245,4.755
4.7,4.5,0.000746,0.0001247,4.114
4.70333333333,4.5,0.00074,0.0001248,4.76
4.70666666667,4.5,0.000726,0.0001246,4.114
4.71,4.5,0.000719,0.0001247,4.765
4.71333333333,4.5,0.000712,0.0001246,4.114
4.71666666667,4.5,0.000698,0.0001246,4.77
4.72,4.5,0.000692,0.0001246,4.114
4.72333333333,4.5,0.000685,0.0001246,4.775
4.72666666667,4.5,0.000672,0.0001246,4.114
4.73,4.5,0.000665,0.0001245,4.785
4.73333333333,4.5,0.000658,0.0001245,4.114
4.73666666667,4.5,0.000644,0.0001245,4.79
4.74,4.5,0.000638,0.0001246,4.114
4.74333333333,4.5,0.000631,0.0001247,4.795
4.74666666667,4.5,0.000617,0.0001247,4.114
4.75,4.5,0.000611,0.0001245,4.8
4.75333333333,4.5,0.000604,0.0001246,4.114
4.75666666667,4.5,0.00059,0.0001246,4.81
4.76,4.5,0.000583,0.0001246,4.114
4.76333333333,4.5,0.000576,0.0001247,4.81
4.76666666667,4.5,0.000563,0.0001248,4.114
4.77,4.5,0.000556,0.0001248,4.82
4.77333333333,4.5,0.000549,0.0001249,4.114
4.77666666667,4.5,0.000536,0.0001248,4.825
4.78,4.5,0.000529,0.0001248,4.114
4.78333333333,4.5,0.000522,0.0001249,4.83
4.78666666667,4.5,0.000509,0.0001246,4.114
4.79,4.5,0.000502,0.0001247,4.84
4.79333333333,4.5,0.000495,0.0001245,4.114
4.79666666667,4.5,0.000481,0.0001247,4.845
4.8,4.5,0.000475,0.0001245,4.114
4.80333333333,4.5,0.000468,0.0001247,4.85
4.80666666667,4.5,0.000454,0.0001247,4.114
4.81,4.5,0.000447,0.0001248,4.855
4.81333333333,4.5,0.00044,0.0001248,4.114
4.81666666667,4.5,0.000427,0.0001249,4.865
4.82,4.5,0.00042,0.0001248,4.114
4.82333333333,4.5,0.000413,0.0001249,4.865
4.82666666667,4.5,0.000399,0.0001246,4.114
4.83,4.5,0.000392,0.0001247,4.875
4.83333333333,4.5,0.000385,0.0001247,4.114
4.83666666667,4.5,0.000372,0.0001247,4.88
4.84,4.5,0.000365,0.0001248,4.114
4.84333333333,4.5,0.000358,0.0001246,4.885
4.84666666667,4.5,0.000344,0.0001246,4.114
4.85,4.5,0.000337,0.0001246,4.895
4.85333333333,4.5,0.00033,0.0001246,4.114
4.85666666667,4.5,0.000317,0.0001246,4.9
4.86,4.5,0.00031,0.0001245,4.114
4.86333333333,4.5,0.000303,0.0001246,4.905
4.86666666667,4.5,0.00029,0.0001247,4.114
4.87,4.5,0.000283,0.0001247,4.91
4.87333333333,4.5,0.000276,0.0001246,4.114
4.87666666667,4.5,0.000262,0.0001247,4.92
4.88,4.5,0.000256,0.0001247,4.114
4.88333333333,4.5,0.000249,0.0001249,4.925
4.88666666667,4.5,0.000235,0.0001249,4.114
